142	(0.0, 0.045112781954887216, 0.9548872180451128)
143	(0.0, 0.0, 1.0)
144	(0.1267605633802817, 0.8732394366197183, 0.0)
145	(0.0, 0.0, 1.0)
146	(0.0, 0.0, 1.0)
147	(0.0, 0.0, 1.0)
148	(0.0, 0.039473684210526314, 0.9605263157894737)
149	(0.0, 0.0, 1.0)
150	(0.0, 0.0, 1.0)
151	(0.0, 0.004830917874396135, 0.9951690821256038)
152	(0.0, 0.11242603550295859, 0.8875739644970414)
153	(0.0, 0.0, 1.0)
154	(0.011278195488721804, 0.0, 0.9887218045112782)
155	(0.0, 0.007075471698113208, 0.9929245283018868)
156	(0.0, 0.0, 1.0)
157	(0.0, 0.9761194029850746, 0.023880597014925373)
158	(0.0, 0.0, 1.0)
159	(0.0, 0.011235955056179775, 0.9887640449438202)
160	(0.0, 0.0, 1.0)
161	(0.011363636363636364, 0.9431818181818182, 0.045454545454545456)
162	(0.0, 0.0, 1.0)
163	(0.0, 0.15681233933161953, 0.8431876606683805)
164	(0.0, 1.0, 0.0)
165	(0.0, 0.0, 1.0)
166	(0.0, 0.0, 1.0)
167	(0.0020325203252032522, 0.0020325203252032522, 0.9959349593495935)
168	(0.00423728813559322, 0.0211864406779661, 0.9745762711864406)
169	(0.0, 0.0, 1.0)
170	(0.04626060138781804, 0.764070932922128, 0.18966846569005397)
171	(0.011111111111111112, 0.00392156862745098, 0.984967320261438)
172	(0.007079646017699115, 0.008407079646017699, 0.9845132743362832)
173	(0.0, 0.009022556390977444, 0.9909774436090225)
174	(0.034482758620689655, 0.0, 0.9655172413793104)
175	(0.004142502071251036, 0.9225352112676056, 0.07332228666114333)
176	(0.0, 0.0, 1.0)
177	(0.0, 0.0, 1.0)
178	(0.0, 0.0, 1.0)
179	(0.0, 0.013422818791946308, 0.9865771812080537)
180	(0.0, 0.0, 1.0)
181	(0.003289473684210526, 0.9539473684210527, 0.04276315789473684)
182	(0.0, 0.0, 1.0)
183	(0.0, 0.0, 1.0)
184	(0.0, 0.0, 1.0)
185	(0.013888888888888888, 0.8236111111111111, 0.1625)
186	(0.0023094688221709007, 0.7944572748267898, 0.20323325635103925)
187	(0.0, 0.0, 1.0)
188	(0.0, 0.0, 1.0)
189	(0.009380863039399626, 0.9061913696060038, 0.08442776735459662)
190	(0.0, 0.0967741935483871, 0.9032258064516129)
191	(0.0, 1.0, 0.0)
192	(0.0, 0.0, 1.0)
193	(0.0, 0.0, 1.0)
194	(0.0, 0.0, 1.0)
195	(0.0, 0.0, 1.0)
196	(0.0, 0.0, 1.0)
197	(0.0, 0.0, 1.0)
198	(0.0, 0.0, 1.0)
199	(0.0, 0.0, 1.0)
200	(0.0, 1.0, 0.0)
201	(0.0, 0.0, 1.0)
202	(0.0, 0.0, 1.0)
203	(0.1514360313315927, 0.6109660574412533, 0.23759791122715404)
204	(0.0, 0.0, 1.0)
205	(0.0, 0.02097902097902098, 0.9790209790209791)
206	(0.0, 0.0, 1.0)
207	(0.0062256809338521405, 0.0007782101167315176, 0.9929961089494164)
208	(0.05803571428571429, 0.0, 0.9419642857142857)
209	(0.0, 0.7461724415793715, 0.25382755842062854)
210	(0.0, 0.0, 1.0)
211	(0.0650887573964497, 0.0, 0.9349112426035503)
212	(0.0, 0.0, 1.0)
213	(0.0069767441860465115, 0.0, 0.9930232558139535)
214	(0.0, 0.0, 1.0)
215	(0.0, 0.0, 1.0)
216	(0.020275162925416364, 0.002896451846488052, 0.9768283852280956)
217	(0.008771929824561403, 0.0, 0.9912280701754386)
218	(0.011267605633802818, 0.0, 0.9887323943661972)
219	(0.0, 0.0, 1.0)
220	(0.0, 0.0, 1.0)
221	(0.0, 0.0, 1.0)
222	(0.0, 0.0, 1.0)
223	(0.0, 0.0, 1.0)
224	(0.006666666666666667, 0.0, 0.9933333333333333)
225	(0.015625, 0.0, 0.984375)
226	(0.0, 0.0, 1.0)
227	(0.0, 0.0, 1.0)
228	(0.0, 0.0, 1.0)
229	(0.0, 0.0, 1.0)
230	(0.0, 1.0, 0.0)
231	(0.0, 0.008706467661691543, 0.9912935323383084)
232	(0.0, 0.0, 1.0)
233	(0.0, 0.034482758620689655, 0.9655172413793104)
234	(0.006993006993006993, 0.7692307692307693, 0.22377622377622378)
235	(0.0, 0.0, 1.0)
236	(0.007283321194464676, 0.8849235251274581, 0.10779315367807721)
237	(0.0, 0.0, 1.0)
238	(0.045454545454545456, 0.013986013986013986, 0.9405594405594405)
239	(0.0, 1.0, 0.0)
240	(0.0, 0.004470938897168405, 0.9955290611028316)
241	(0.0, 0.004728132387706856, 0.9952718676122931)
242	(0.0, 0.81, 0.19)
243	(0.0, 0.0, 1.0)
244	(0.003257328990228013, 0.0, 0.996742671009772)
245	(0.0, 0.0, 1.0)
246	(0.0, 0.0, 1.0)
247	(0.0, 0.855191256830601, 0.1448087431693989)
248	(0.0, 0.0, 1.0)
249	(0.0, 0.0, 1.0)
250	(0.0, 0.0, 1.0)
251	(0.0, 0.7528089887640449, 0.24719101123595505)
252	(0.0, 0.0, 1.0)
253	(0.0, 0.0, 1.0)
254	(0.0, 0.0, 1.0)
255	(0.06896551724137931, 0.0, 0.9310344827586207)
256	(0.0, 0.0, 1.0)
257	(0.021052631578947368, 0.031578947368421054, 0.9473684210526315)
258	(0.01283987915407855, 0.012084592145015106, 0.9750755287009063)
259	(0.0, 0.0, 1.0)
260	(0.0, 0.0, 1.0)
261	(0.0, 0.0, 1.0)
262	(0.0, 0.0, 1.0)
263	(0.01744186046511628, 0.872093023255814, 0.11046511627906977)
264	(0.012738853503184714, 0.8343949044585988, 0.15286624203821655)
265	(0.0, 0.0, 1.0)
266	(0.0, 0.02074688796680498, 0.979253112033195)
267	(0.0, 0.0, 1.0)
268	(0.0, 0.11958762886597939, 0.8804123711340206)
269	(0.0, 0.0, 1.0)
270	(0.0, 0.0, 1.0)
271	(0.0, 1.0, 0.0)
272	(0.0, 0.0, 1.0)
273	(0.0, 0.0, 1.0)
274	(0.0, 0.053763440860215055, 0.946236559139785)
275	(0.06, 0.0, 0.94)
276	(0.009986684420772303, 0.019307589880159785, 0.9707057256990679)
277	(0.0, 0.0, 1.0)
278	(0.0, 0.02054794520547945, 0.9794520547945206)
279	(0.005681818181818182, 0.0, 0.9943181818181818)
280	(0.0, 0.0, 1.0)
281	(0.009433962264150943, 0.0, 0.9905660377358491)
282	(0.0, 0.0, 1.0)
283	(0.0, 0.0, 1.0)
284	(0.004273504273504274, 0.0, 0.9957264957264957)
285	(0.0784313725490196, 0.0, 0.9215686274509803)
286	(0.0, 0.14285714285714285, 0.8571428571428571)
287	(0.0, 0.0, 1.0)
288	(0.0, 0.0, 1.0)
289	(0.02403846153846154, 0.8701923076923077, 0.10576923076923077)
290	(0.0, 0.8311688311688312, 0.16883116883116883)
291	(0.0, 0.0, 1.0)
292	(0.0, 0.0, 1.0)
293	(0.0, 0.0, 1.0)
294	(0.0, 0.0, 1.0)
295	(0.0, 0.06349206349206349, 0.9365079365079365)
296	(0.0, 0.0, 1.0)
297	(0.0, 0.0016501650165016502, 0.9983498349834984)
298	(0.015957446808510637, 0.0, 0.9840425531914894)
299	(0.030612244897959183, 0.9693877551020408, 0.0)
300	(0.0, 0.8545688545688546, 0.14543114543114544)
301	(0.0, 0.0, 1.0)
302	(0.0, 0.8576779026217228, 0.14232209737827714)
303	(0.0, 0.0, 1.0)
304	(0.0, 0.001059322033898305, 0.9989406779661016)
305	(0.023781212841854936, 0.6718192627824019, 0.30439952437574314)
306	(0.0, 0.12894736842105264, 0.8710526315789474)
307	(0.0, 0.0, 1.0)
308	(0.0, 0.0, 1.0)
309	(0.005449591280653951, 0.7574931880108992, 0.23705722070844687)
310	(0.0, 0.04776579352850539, 0.9522342064714946)
311	(0.013100436681222707, 0.0, 0.9868995633187773)
312	(0.019704433497536946, 0.0, 0.9802955665024631)
313	(0.0, 0.1050328227571116, 0.8949671772428884)
314	(0.025390625, 0.01953125, 0.955078125)
315	(0.0, 0.022058823529411766, 0.9779411764705882)
316	(0.0, 0.31952662721893493, 0.6804733727810651)
317	(0.0, 0.014285714285714285, 0.9857142857142858)
318	(0.0, 0.0, 1.0)
319	(0.0, 0.0, 1.0)
320	(0.0, 0.0, 1.0)
321	(0.0, 0.0, 1.0)
322	(0.0, 0.3873239436619718, 0.6126760563380281)
323	(0.0, 0.0, 1.0)
324	(0.0, 0.01875, 0.98125)
325	(0.0, 0.01800720288115246, 0.9819927971188476)
326	(0.0, 0.0, 1.0)
327	(0.011940298507462687, 0.0, 0.9880597014925373)
328	(0.0, 0.0, 1.0)
329	(0.0, 0.0, 1.0)
330	(0.0, 0.0, 1.0)
331	(0.0, 0.06564551422319474, 0.9343544857768052)
332	(0.17142857142857143, 0.7857142857142857, 0.04285714285714286)
333	(0.013681592039800995, 0.7425373134328358, 0.24378109452736318)
334	(0.967479674796748, 0.0, 0.032520325203252036)
335	(0.0, 0.9705882352941176, 0.029411764705882353)
336	(0.0, 0.008985879332477536, 0.9910141206675225)
337	(0.020618556701030927, 0.7319587628865979, 0.24742268041237114)
338	(0.04428904428904429, 0.7515151515151515, 0.2041958041958042)
339	(0.01341381623071764, 0.006036217303822937, 0.9805499664654594)
340	(0.0, 0.0, 1.0)
341	(0.0071090047393364926, 0.002369668246445498, 0.990521327014218)
342	(0.0, 0.02, 0.98)
343	(0.0, 0.0024330900243309003, 0.9975669099756691)
344	(0.006172839506172839, 0.0, 0.9938271604938271)
345	(0.01437908496732026, 0.0, 0.9856209150326798)
346	(0.0, 0.8288288288288288, 0.17117117117117117)
347	(1.0, 0.0, 0.0)
348	(0.0, 0.01152073732718894, 0.988479262672811)
349	(0.003937007874015748, 0.8984251968503937, 0.09763779527559055)
350	(0.0, 0.023622047244094488, 0.9763779527559056)
351	(0.0, 0.0, 1.0)
352	(0.0, 0.0, 1.0)
353	(0.0, 0.06451612903225806, 0.9354838709677419)
354	(0.0277602523659306, 0.0, 0.9722397476340694)
355	(0.0, 0.0, 1.0)
356	(0.0, 0.7297297297297297, 0.2702702702702703)
357	(0.0, 0.0, 1.0)
358	(0.04878048780487805, 0.9146341463414634, 0.036585365853658534)
359	(0.0, 0.013986013986013986, 0.986013986013986)
360	(0.0, 0.0, 1.0)
361	(0.02127659574468085, 0.010638297872340425, 0.9680851063829787)
362	(0.0, 1.0, 0.0)
363	(0.0, 0.0, 1.0)
364	(0.0, 0.0, 1.0)
365	(0.0297029702970297, 0.0018564356435643563, 0.968440594059406)
366	(0.0, 0.0, 1.0)
367	(0.0, 0.0, 1.0)
368	(0.007936507936507936, 0.0, 0.9920634920634921)
369	(0.004424778761061947, 0.0, 0.995575221238938)
370	(0.0, 0.02, 0.98)
371	(0.0, 0.16455696202531644, 0.8354430379746836)
372	(0.0, 0.06835066864784546, 0.9316493313521546)
373	(0.0, 0.0425531914893617, 0.9574468085106383)
374	(0.0, 0.0, 1.0)
375	(0.0030651340996168583, 0.7471264367816092, 0.24980842911877393)
376	(0.0, 1.0, 0.0)
377	(0.0, 0.0, 1.0)
378	(0.0, 0.0, 1.0)
379	(0.0, 0.11462450592885376, 0.8853754940711462)
380	(0.0, 0.04, 0.96)
381	(0.0, 0.0, 1.0)
382	(0.057692307692307696, 0.7226720647773279, 0.21963562753036436)
383	(0.0, 0.0, 1.0)
384	(0.0, 0.0, 1.0)
385	(0.03773584905660377, 0.0, 0.9622641509433962)
386	(0.0, 0.0, 1.0)
387	(0.0, 0.0, 1.0)
388	(0.0, 0.9117647058823529, 0.08823529411764706)
389	(0.014373716632443531, 0.0, 0.9856262833675564)
390	(0.0, 0.0, 1.0)
391	(0.0, 0.10989010989010989, 0.8901098901098901)
392	(0.0, 0.0, 1.0)
393	(0.0, 0.0, 1.0)
394	(0.0, 0.0, 1.0)
395	(0.0, 0.0, 1.0)
396	(0.07801418439716312, 0.0, 0.9219858156028369)
397	(0.0, 0.0, 1.0)
398	(0.020752269779507133, 0.00648508430609598, 0.9727626459143969)
399	(0.0, 0.0, 1.0)
400	(0.0, 0.0, 1.0)
401	(0.0, 0.0, 1.0)
402	(0.7095990279465371, 0.023086269744835967, 0.267314702308627)
403	(0.0, 0.0, 1.0)
404	(0.0, 0.0, 1.0)
405	(0.0, 0.006688963210702341, 0.9933110367892977)
406	(0.0, 0.0, 1.0)
407	(0.010554089709762533, 0.841688654353562, 0.14775725593667546)
408	(0.0, 0.0, 1.0)
409	(0.014598540145985401, 0.0, 0.9854014598540146)
410	(0.0, 0.0, 1.0)
411	(0.0, 0.1564245810055866, 0.8435754189944135)
412	(0.0013440860215053765, 0.0, 0.9986559139784946)
413	(0.0, 0.0, 1.0)
414	(0.015748031496062992, 0.03346456692913386, 0.9507874015748031)
415	(0.0, 0.003590664272890485, 0.9964093357271095)
416	(0.0, 0.9703588143525741, 0.029641185647425898)
417	(0.0, 0.0, 1.0)
418	(0.028708133971291867, 0.0, 0.9712918660287081)
419	(0.0, 0.0, 1.0)
420	(0.0, 0.0, 1.0)
421	(0.025109170305676855, 0.0, 0.9748908296943232)
422	(0.0, 0.08333333333333333, 0.9166666666666666)
423	(0.0, 0.0, 1.0)
424	(0.024075161479741633, 0.0011743981209630064, 0.9747504403992954)
425	(0.0, 0.0, 1.0)
426	(0.0, 0.14454976303317535, 0.8554502369668247)
427	(0.0, 0.0, 1.0)
428	(0.0, 0.0, 1.0)
429	(0.0, 0.0273972602739726, 0.9726027397260274)
430	(0.0, 0.0, 1.0)
431	(0.0, 0.0, 1.0)
432	(0.0, 0.0, 1.0)
433	(0.0, 0.0, 1.0)
434	(0.0, 0.0, 1.0)
435	(0.0, 0.01935483870967742, 0.9806451612903225)
436	(0.0039541320680110716, 0.9126136812969553, 0.08343218663503361)
437	(0.0, 0.0, 1.0)
438	(0.0, 0.08644400785854617, 0.9135559921414538)
439	(0.0, 0.0, 1.0)
440	(0.0, 0.0234375, 0.9765625)
441	(0.046875, 0.0, 0.953125)
442	(0.0, 0.02830188679245283, 0.9716981132075472)
443	(0.04225352112676056, 0.9577464788732394, 0.0)
444	(0.0, 0.0, 1.0)
445	(0.019672131147540985, 0.0, 0.980327868852459)
446	(0.05622489959839357, 0.7108433734939759, 0.23293172690763053)
447	(0.0, 0.0, 1.0)
448	(0.0, 0.0, 1.0)
449	(0.0, 0.0, 1.0)
450	(0.0, 0.9745222929936306, 0.025477707006369428)
451	(0.0374331550802139, 0.0, 0.9625668449197861)
452	(0.0, 0.0, 1.0)
453	(0.02857142857142857, 0.0, 0.9714285714285714)
454	(0.04678362573099415, 0.0, 0.9532163742690059)
455	(0.0, 0.0, 1.0)
456	(0.0, 0.055248618784530384, 0.9447513812154696)
457	(0.0, 0.9039145907473309, 0.09608540925266904)
458	(0.0, 0.0, 1.0)
459	(0.0, 0.0, 1.0)
460	(0.0, 0.0, 1.0)
461	(0.0, 0.0, 1.0)
462	(0.0, 0.0, 1.0)
463	(0.0, 0.0, 1.0)
464	(0.0, 0.007054673721340388, 0.9929453262786596)
465	(0.0, 0.0, 1.0)
466	(0.0, 0.9097222222222222, 0.09027777777777778)
467	(0.0, 0.0, 1.0)
468	(0.0, 1.0, 0.0)
469	(0.009361702127659575, 0.001702127659574468, 0.9889361702127659)
470	(0.0, 0.0, 1.0)
471	(0.0136986301369863, 0.0, 0.9863013698630136)
472	(0.0, 0.0, 1.0)
473	(0.0, 0.024154589371980676, 0.9758454106280193)
474	(0.0, 0.03529411764705882, 0.9647058823529412)
475	(0.023696682464454975, 0.0, 0.976303317535545)
476	(0.0, 0.0, 1.0)
477	(0.0, 0.0, 1.0)
478	(0.0, 0.896, 0.104)
479	(0.0, 0.0, 1.0)
480	(0.0, 0.0, 1.0)
481	(0.0, 0.0, 1.0)
482	(0.0, 0.0, 1.0)
483	(0.0, 0.024793388429752067, 0.9752066115702479)
484	(0.0, 0.009237875288683603, 0.9907621247113164)
485	(0.0, 0.0, 1.0)
486	(0.0, 0.0, 1.0)
487	(0.0, 0.003865979381443299, 0.9961340206185567)
488	(0.03278688524590164, 0.0, 0.9672131147540983)
489	(0.0, 0.0, 1.0)
490	(0.0, 0.10491803278688525, 0.8950819672131147)
491	(0.045454545454545456, 0.8863636363636364, 0.06818181818181818)
492	(0.0, 0.0, 1.0)
493	(0.0, 0.0, 1.0)
494	(0.0, 0.0, 1.0)
495	(0.0, 0.0, 1.0)
496	(0.0, 0.0, 1.0)
497	(0.02619047619047619, 0.8571428571428571, 0.11666666666666667)
498	(0.0, 0.0, 1.0)
499	(0.0, 0.0, 1.0)
500	(0.027777777777777776, 0.0, 0.9722222222222222)
501	(0.0, 0.0, 1.0)
502	(0.0, 0.0, 1.0)
503	(0.0, 0.0, 1.0)
504	(0.0, 0.0, 1.0)
505	(0.0, 0.2033898305084746, 0.7966101694915254)
506	(0.0, 0.009523809523809525, 0.9904761904761905)
507	(0.0040453074433656954, 0.9105987055016181, 0.08535598705501618)
508	(0.0, 0.031007751937984496, 0.9689922480620154)
509	(0.0, 0.0, 1.0)
510	(0.0027529249827942187, 0.0, 0.9972470750172058)
511	(0.0, 0.0, 1.0)
512	(0.0, 0.0, 1.0)
513	(0.0, 0.7138643067846607, 0.2861356932153392)
514	(0.0, 0.0, 1.0)
515	(0.015655577299412915, 0.021526418786692758, 0.9628180039138943)
516	(0.0, 0.0, 1.0)
517	(0.0, 0.8883928571428571, 0.11160714285714286)
518	(0.0, 0.0, 1.0)
519	(0.0, 0.0, 1.0)
520	(0.0, 0.0, 1.0)
521	(0.0, 0.0, 1.0)
522	(0.007371007371007371, 0.0, 0.9926289926289926)
523	(0.0, 0.0, 1.0)
524	(0.0, 0.0, 1.0)
525	(0.0, 0.0, 1.0)
526	(0.01437962202136401, 0.0, 0.985620377978636)
527	(0.018192604310856238, 0.7316590864148704, 0.2501483092742733)
528	(0.0, 1.0, 0.0)
529	(0.0, 0.0, 1.0)
530	(0.0, 0.0, 1.0)
531	(0.0, 0.0, 1.0)
532	(0.0, 0.0, 1.0)
533	(0.029859841560024376, 0.004875076173065204, 0.9652650822669104)
534	(0.0, 0.0, 1.0)
535	(0.0, 0.046875, 0.953125)
536	(0.0, 0.0033333333333333335, 0.9966666666666667)
537	(0.0, 0.0, 1.0)
538	(0.0, 0.0, 1.0)
539	(0.0, 0.0, 1.0)
540	(0.0, 0.14135021097046413, 0.8586497890295358)
541	(0.02564102564102564, 0.9487179487179487, 0.02564102564102564)
542	(0.0, 0.001430615164520744, 0.9985693848354793)
543	(0.05555555555555555, 0.0, 0.9444444444444444)
544	(0.0, 0.0, 1.0)
545	(0.0, 0.0, 1.0)
546	(0.0, 0.0, 1.0)
547	(0.0, 0.021791767554479417, 0.9782082324455206)
548	(0.017937219730941704, 0.0, 0.9820627802690582)
549	(0.0, 0.0, 1.0)
550	(0.0, 0.0, 1.0)
551	(0.0, 0.0, 1.0)
552	(0.0, 0.0, 1.0)
553	(0.009578544061302681, 0.9042145593869731, 0.08620689655172414)
554	(0.0, 0.08490566037735849, 0.9150943396226415)
555	(0.0, 0.023952095808383235, 0.9760479041916168)
556	(0.0, 0.07534246575342465, 0.9246575342465754)
557	(0.0, 0.8366972477064221, 0.163302752293578)
558	(0.0, 0.0, 1.0)
559	(0.0, 0.0, 1.0)
560	(0.0, 0.0, 1.0)
561	(0.024150943396226414, 0.007547169811320755, 0.9683018867924529)
562	(0.0, 0.0, 1.0)
563	(0.0, 0.0, 1.0)
564	(0.0, 1.0, 0.0)
565	(0.008356545961002786, 0.0, 0.9916434540389972)
566	(0.010416666666666666, 0.0, 0.9895833333333334)
567	(0.0, 0.0, 1.0)
568	(0.0, 0.0, 1.0)
569	(0.0015151515151515152, 0.005303030303030303, 0.9931818181818182)
570	(0.0, 0.08130081300813008, 0.9186991869918699)
571	(0.011140235910878113, 0.0, 0.9888597640891219)
572	(0.0, 0.8060747663551402, 0.1939252336448598)
573	(0.0, 0.0, 1.0)
574	(0.0, 0.0, 1.0)
575	(0.0, 0.05442176870748299, 0.9455782312925171)
576	(0.0, 0.33043478260869563, 0.6695652173913044)
577	(0.011658031088082901, 0.011658031088082901, 0.9766839378238342)
578	(0.0, 0.0, 1.0)
579	(0.0, 0.0, 1.0)
580	(0.0, 0.0, 1.0)
581	(0.013574660633484163, 0.02262443438914027, 0.9638009049773756)
582	(0.021897810218978103, 0.0, 0.9781021897810219)
583	(0.0, 0.0, 1.0)
584	(1.0, 0.0, 0.0)
585	(0.0755813953488372, 0.0, 0.9244186046511628)
586	(0.0, 0.0, 1.0)
587	(0.0, 0.0, 1.0)
588	(0.0, 0.0, 1.0)
589	(0.004777070063694267, 0.006369426751592357, 0.9888535031847133)
590	(0.0, 0.00881057268722467, 0.9911894273127754)
591	(0.0, 0.0, 1.0)
592	(0.0, 0.04568527918781726, 0.9543147208121827)
593	(0.5497076023391813, 0.36257309941520466, 0.08771929824561403)
594	(0.0, 0.0, 1.0)
595	(0.08148148148148149, 0.014814814814814815, 0.9037037037037037)
596	(0.03296703296703297, 0.8681318681318682, 0.0989010989010989)
597	(0.0, 0.0, 1.0)
598	(0.028089887640449437, 0.6966292134831461, 0.2752808988764045)
599	(0.0, 0.0, 1.0)
600	(0.08108108108108109, 0.0, 0.918918918918919)
601	(0.0, 0.0, 1.0)
602	(0.025362318840579712, 0.0, 0.9746376811594203)
603	(0.0, 0.0, 1.0)
